Road_Name,Road_Type,Segment_Index,Start_Lat,Start_Lon,End_Lat,End_Lon,Length_Meters,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Road_Surface
Sri Bharathindra Mawatha,secondary,1,8.346675,80.405564,8.346725,80.405462,12.46,201.12,2,50,asphalt
Ellakkattuwa Road,primary,1,8.342545,80.399215,8.340943,80.398415,200.0,99.52,2,50,asphalt
Ellakkattuwa Road,primary,2,8.340943,80.398415,8.339319,80.397986,185.93,288.99,2,50,asphalt
Ellakkattuwa Road,primary,1,8.339319,80.397986,8.339253,80.397962,7.75,300.87,2,50,asphalt
Malwatu Oya Left Bank Road,secondary,1,8.35105,80.408692,8.351167,80.408611,15.78,53.2,2,50,asphalt
Bulankulama Tank Road,secondary,1,8.363415,80.394943,8.362045,80.39401,200.0,838.1,2,50,asphalt
Bulankulama Tank Road,secondary,2,8.362045,80.39401,8.361733,80.393756,45.42,758.67,2,50,asphalt
Bulankulama Tank Road,secondary,1,8.361733,80.393756,8.3617,80.393657,11.5,752.92,2,50,asphalt
Halpanu Ela Left Bank Road,secondary,1,8.343788,80.4031,8.345342,80.402795,175.12,87.57,2,50,asphalt
Halpanu Ela Left Bank Road,secondary,1,8.345342,80.402795,8.345479,80.402765,15.49,182.87,2,50,asphalt
Sri Maha Bodhi Mawatha,primary,1,8.344466,80.398938,8.344495,80.398758,20.06,117.66,2,50,asphalt
Old Jaffna Road,primary,1,8.359008,80.511127,8.359727,80.511454,88.72,89.31,2,50,asphalt
Kandy-Jaffna Road,trunk,1,8.356211,80.510627,8.357042,80.511971,200.0,177.2,2,50,asphalt
Kandy-Jaffna Road,trunk,2,8.357042,80.511971,8.357164,80.512059,16.81,126.71,2,50,asphalt
